Codice istat provincia;Sigla Provincia BDAP;Provincia BDAP;Codice istat comune;Codice Tipologia Ente BDAP;Descrizione Tipo Ente BDAP;Descrizione Ente BDAP;Codice Tipologia Ente BKI;Descrizione Tipo Ente BKI;Anno/Mese calendario;Tipologia del Movimento;Codice Titolo CG;Descrizione Titolo CG;Codice Gestionale Enti Locali;Descrizione CG;Popolazione ISTAT;Importo cumulato
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3132;Sanzioni amministrative, ammende, oblazioni;1374582.0;24608934.93
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3149;Altri proventi dei servizi pubblici;1374582.0;76853802.46
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3201;Fitti attivi da terreni e giacimenti;1374582.0;27255.71
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3202;Fitti attivi da fabbricati;1374582.0;11766979.52
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3210;Canoni per concessioni spazi e aree pubbliche;1374582.0;8514781.05
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3211;Canoni per concessioni cimiteriali;1374582.0;905551.83
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3221;Altri proventi da terreni e giacimenti;1374582.0;6672.33
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3222;Altri proventi da edifici;1374582.0;1296484.11
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3223;Altri proventi da altri beni materiali;1374582.0;50807.0
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3224;Altri proventi da beni immateriali;1374582.0;54448.22
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3301;Interessi da Cassa Depositi e Prestiti;1374582.0;79521.37
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3321;Interessi da altri soggetti per finanziamenti a breve termine;1374582.0;5458.15
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3322;Interessi da altri soggetti per finanziamenti a medio-lungo termine;1374582.0;4590142.34
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3323;Interessi da altri soggetti per anticipazioni;1374582.0;0.33
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3324;Interessi da altri soggetti per depositi;1374582.0;105267.96
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3327;Interessi moratori da imprese;1374582.0;21124.69
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3328;Interessi attivi su prestiti a famiglie, inclusi gli interessi di mora;1374582.0;12645.95
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3502;Canoni da imprese e da soggetti privati;1374582.0;864.82
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3511;Rimborsi spese per personale comandato;1374582.0;379304.27
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3512;Proventi diversi da enti del settore pubblico;1374582.0;5965844.72
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3513;Proventi da imprese e da soggetti privati;1374582.0;19661350.97
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3516;Recuperi vari;1374582.0;321981.3
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3518;Proventi diversi da famiglie;1374582.0;5782083.93
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3519;Proventi diversi da istituzioni sociali private;1374582.0;30483.56
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4105;Proventi da aree cimiteriali in diritto di superficie;1374582.0;137787.66
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4106;Alienazione di potenziali edificatori e di diritti di superficie;1374582.0;907007.11
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4203;Altri trasferimenti di capitale dallo Stato con vincolo di destinazione;1374582.0;65751729.08
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4303;Altri trasferimenti di capitale con vincolo di destinazione;1374582.0;395580.33
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4501;Proventi per concessioni edilizie;1374582.0;4930178.31
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4502;Altri trasferimenti di capitale da imprese;1374582.0;3156659.73
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4511;Trasferimenti di capitale da famiglie;1374582.0;1430875.64
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4513;Trasferimenti di capitali da altri;1374582.0;33184.0
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E4000;TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI;E4661;Prelievi da conti bancari di deposito;1374582.0;15127158.14
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E5000;TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI;E5302;Mutui da Cassa depositi e prestiti - gestione CDP spa;1374582.0;14990035.81
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E5000;TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI;E5324;Mutui e prestiti da altri - in euro;1374582.0;139687.77
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E6000;TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI;E6101;Ritenute previdenziali e assistenziali al personale;1374582.0;6725897.91
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E6000;TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI;E6201;Ritenute erariali;1374582.0;11549381.02
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E6000;TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI;E6301;Altre ritenute al personale per conto di terzi;1374582.0;2153885.18
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E6000;TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI;E6401;Depositi cauzionali;1374582.0;869.78
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E6000;TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI;E6501;Rimborso  spese per servizi per conto di terzi;1374582.0;22665196.58
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E6000;TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI;E6601;Rimborso di anticipazione di fondi per il servizio economato;1374582.0;398.87
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/02;Entrata;E9999;ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere);E9999;ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere);1374582.0;0.0
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1101;ICI - IMU riscossa attraverso  ruoli;1374582.0;147858.33
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1102;ICI - IMU riscossa attraverso altre forme;1374582.0;51320206.22
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1104;TASI riscossa attraverso altre forme;1374582.0;2071617.13
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1111;Addizionale IRPEF;1374582.0;22810028.21
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1131;Addizionale sul consumo di energia elettrica;1374582.0;5965.76
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1161;Imposta sulla pubblicità riscossa attraverso i ruoli;1374582.0;15690.74
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1162;Imposta sulla pubblicità riscossa attraverso altre forme;1374582.0;7476902.65
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1175;Imposta di soggiorno;1374582.0;8797409.95
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1199;Altre imposte;1374582.0;4346.27
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1201;Tassa smaltimento rifiuti solidi urbani - TARES riscossa mediante ruoli;1374582.0;1223778.11
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1202;Tassa smaltimento rifiuti solidi urbani  - TARES riscossa attraverso altre forme;1374582.0;10902959.09
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1204;TARI riscossa attraverso altre forme;1374582.0;17826281.18
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1211;Tassa occupazione spazi e aree pubbliche riscossa mediante ruoli;1374582.0;2911.45
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1301;Diritti sulle pubbliche affissioni;1374582.0;469783.81
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E1000;TITOLO 1°: ENTRATE TRIBUTARIE;E1303;Fondo sperimentale statale di riequilibrio - Fondo di solidarietà comunale;1374582.0;0.0
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E2000;TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI;E2102;Altri trasferimenti correnti dallo Stato;1374582.0;10001657.1
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E2000;TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI;E2104;Contributo per gli interventi dei comuni e delle province ex sviluppo investimenti;1374582.0;9849579.15
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E2000;TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI;E2202;Altri trasferimenti correnti dalla Regione;1374582.0;67499733.17
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E2000;TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI;E2306;Trasferimenti correnti dalla Regione/Provincia autonoma per funzioni in materia di viabilità e trasporti;1374582.0;88874.7
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E2000;TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI;E2401;Trasferimenti correnti da Unione europea;1374582.0;246259.1
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E2000;TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI;E2511;Trasferimenti correnti da comuni;1374582.0;845524.55
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3101;Diritti di segreteria e rogito;1374582.0;366753.16
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3102;Diritti di istruttoria;1374582.0;115358.99
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3103;Altri diritti;1374582.0;262489.27
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3112;Proventi da asili nido;1374582.0;2838876.94
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3113;Proventi da convitti, colonie, ostelli, stabilimenti termali;1374582.0;376336.9
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3116;Proventi da impianti sportivi;1374582.0;852127.74
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3118;Proventi da mense;1374582.0;291335.12
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3123;Proventi da teatri, musei, spettacoli, mostre;1374582.0;484852.14
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3124;Proventi da trasporti funebri, pompe funebri, illuminazione votiva;1374582.0;1291487.74
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3126;Proventi da trasporto scolastico;1374582.0;58357.1
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3127;Proventi da strutture residenziali per anziani;1374582.0;6751607.02
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3132;Sanzioni amministrative, ammende, oblazioni;1374582.0;38692183.04
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3149;Altri proventi dei servizi pubblici;1374582.0;112864004.61
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3201;Fitti attivi da terreni e giacimenti;1374582.0;27255.71
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3202;Fitti attivi da fabbricati;1374582.0;13615372.09
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3210;Canoni per concessioni spazi e aree pubbliche;1374582.0;11781654.77
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3211;Canoni per concessioni cimiteriali;1374582.0;1196267.57
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3221;Altri proventi da terreni e giacimenti;1374582.0;6672.33
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3222;Altri proventi da edifici;1374582.0;2053059.88
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3223;Altri proventi da altri beni materiali;1374582.0;57724.0
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3224;Altri proventi da beni immateriali;1374582.0;54448.22
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3301;Interessi da Cassa Depositi e Prestiti;1374582.0;79521.37
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3321;Interessi da altri soggetti per finanziamenti a breve termine;1374582.0;5458.15
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3322;Interessi da altri soggetti per finanziamenti a medio-lungo termine;1374582.0;5250939.84
15;MI;MILANO;146;CO;COMUNI;COMUNE DI MILANO;PRO;Province - Comuni - Città metropolitane - Unioni di comuni;2016/03;Entrata;E3000;TITOLO 3°: ENTRATE EXTRATRIBUTARIE;E3323;Interessi da altri soggetti per anticipazioni;1374582.0;135.13
